JobID|Elapsed|Eligible|End|ReqMem|ReqCPUS|CPUTime|Submit|Start|MaxVMSize|State|User|NodeList|Partition|
5774699_17|1-21:31:50|2023-06-09T13:52:17|2023-06-12T04:57:20|1Gc|1|1-21:31:50|2023-06-09T13:52:17|2023-06-10T07:25:30||COMPLETED|jitendra.kethepalli|cn20|serial-short|
5774699_18|1-21:33:32|2023-06-09T13:52:17|2023-06-12T04:59:18|1Gc|1|1-21:33:32|2023-06-09T13:52:17|2023-06-10T07:25:46||COMPLETED|jitendra.kethepalli|cn18|serial-short|
5774699_19|1-21:29:34|2023-06-09T13:52:17|2023-06-12T04:55:32|1Gc|1|1-21:29:34|2023-06-09T13:52:17|2023-06-10T07:25:58||COMPLETED|jitendra.kethepalli|cn18|serial-short|
5774699_20|1-21:41:07|2023-06-09T13:52:17|2023-06-12T05:07:07|1Gc|1|1-21:41:07|2023-06-09T13:52:17|2023-06-10T07:26:00||COMPLETED|jitendra.kethepalli|cn18|serial-short|
5774699_21|1-21:31:55|2023-06-09T13:52:17|2023-06-12T04:58:20|1Gc|1|1-21:31:55|2023-06-09T13:52:17|2023-06-10T07:26:25||COMPLETED|jitendra.kethepalli|cn20|serial-short|
5774699_22|1-21:39:29|2023-06-09T13:52:17|2023-06-12T05:06:08|1Gc|1|1-21:39:29|2023-06-09T13:52:17|2023-06-10T07:26:39||COMPLETED|jitendra.kethepalli|cn15|serial-short|
5774699_23|1-21:51:08|2023-06-09T13:52:17|2023-06-12T05:17:56|1Gc|1|1-21:51:08|2023-06-09T13:52:17|2023-06-10T07:26:48||COMPLETED|jitendra.kethepalli|cn18|serial-short|
5774699_24|1-21:30:00|2023-06-09T13:52:17|2023-06-12T04:57:12|1Gc|1|1-21:30:00|2023-06-09T13:52:17|2023-06-10T07:27:12||COMPLETED|jitendra.kethepalli|cn19|serial-short|
5774699_25|1-21:29:32|2023-06-09T13:52:17|2023-06-12T04:58:30|1Gc|1|1-21:29:32|2023-06-09T13:52:17|2023-06-10T07:28:58||COMPLETED|jitendra.kethepalli|cn18|serial-short|
5773396_70|2-20:43:04|2023-06-07T19:21:41|2023-06-13T04:13:36|1Gc|1|2-20:43:04|2023-06-07T19:21:41|2023-06-10T07:30:32||COMPLETED|jitendra.kethepalli|cn23|serial-long|
5774699_26|1-21:35:13|2023-06-09T13:52:17|2023-06-12T05:50:56|1Gc|1|1-21:35:13|2023-06-09T13:52:17|2023-06-10T08:15:43||COMPLETED|jitendra.kethepalli|cn20|serial-short|
5774956|3-01:17:04|2023-06-10T08:34:33|2023-06-13T09:51:37|5Gc|128|390-20:24:32|2023-06-10T08:34:33|2023-06-10T08:34:33||CANCELLED by 10360|sanjay.cp|cn[47-50]|parallel-long|
5774699_27|1-21:05:49|2023-06-09T13:52:17|2023-06-12T05:43:50|1Gc|1|1-21:05:49|2023-06-09T13:52:17|2023-06-10T08:38:01||COMPLETED|jitendra.kethepalli|cn14|serial-short|
5774699_28|1-20:48:09|2023-06-09T13:52:17|2023-06-12T05:50:38|1Gc|1|1-20:48:09|2023-06-09T13:52:17|2023-06-10T09:02:29||COMPLETED|jitendra.kethepalli|cn21|serial-short|
5774699_29|1-21:30:52|2023-06-09T13:52:17|2023-06-12T06:56:56|1Gc|1|1-21:30:52|2023-06-09T13:52:17|2023-06-10T09:26:04||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5774699_30|1-21:30:16|2023-06-09T13:52:17|2023-06-12T06:56:28|1Gc|1|1-21:30:16|2023-06-09T13:52:17|2023-06-10T09:26:12||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5774699_31|1-21:31:41|2023-06-09T13:52:17|2023-06-12T06:58:07|1Gc|1|1-21:31:41|2023-06-09T13:52:17|2023-06-10T09:26:26||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5774699_32|1-21:31:12|2023-06-09T13:52:17|2023-06-12T06:58:14|1Gc|1|1-21:31:12|2023-06-09T13:52:17|2023-06-10T09:27:02||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5774699_33|1-21:33:03|2023-06-09T13:52:17|2023-06-12T07:00:06|1Gc|1|1-21:33:03|2023-06-09T13:52:17|2023-06-10T09:27:03||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5774699_34|1-21:34:12|2023-06-09T13:52:17|2023-06-12T07:01:33|1Gc|1|1-21:34:12|2023-06-09T13:52:17|2023-06-10T09:27:21||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5774699_35|1-21:33:05|2023-06-09T13:52:17|2023-06-12T07:00:32|1Gc|1|1-21:33:05|2023-06-09T13:52:17|2023-06-10T09:27:27||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5774699_36|1-21:05:22|2023-06-09T13:52:17|2023-06-12T06:32:51|1Gc|1|1-21:05:22|2023-06-09T13:52:17|2023-06-10T09:27:29||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5774699_37|1-21:30:47|2023-06-09T13:52:17|2023-06-12T06:58:21|1Gc|1|1-21:30:47|2023-06-09T13:52:17|2023-06-10T09:27:34||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5774699_38|1-21:05:31|2023-06-09T13:52:17|2023-06-12T06:33:27|1Gc|1|1-21:05:31|2023-06-09T13:52:17|2023-06-10T09:27:56||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5774699_39|1-21:05:57|2023-06-09T13:52:17|2023-06-12T06:33:59|1Gc|1|1-21:05:57|2023-06-09T13:52:17|2023-06-10T09:28:02||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5773396_71|2-20:16:39|2023-06-07T19:21:41|2023-06-13T08:00:54|1Gc|1|2-20:16:39|2023-06-07T19:21:41|2023-06-10T11:44:15||COMPLETED|jitendra.kethepalli|cn23|serial-long|
5773396_72|2-20:15:59|2023-06-07T19:21:41|2023-06-13T08:00:14|1Gc|1|2-20:15:59|2023-06-07T19:21:41|2023-06-10T11:44:15||COMPLETED|jitendra.kethepalli|cn23|serial-long|
5774972|1-08:24:05|2023-06-10T12:18:22|2023-06-11T20:42:27|5Gc|128|172-19:22:40|2023-06-10T12:18:22|2023-06-10T12:18:22||CANCELLED by 10358|rajpoot.rajendra|cn[51-54]|parallel-long|
5774973|1-08:36:18|2023-06-10T12:20:01|2023-06-11T20:56:19|5Gc|128|173-21:26:24|2023-06-10T12:20:01|2023-06-10T12:20:01||CANCELLED by 10358|rajpoot.rajendra|cn[55-58]|parallel-long|
5774974|1-08:39:30|2023-06-10T12:23:41|2023-06-11T21:03:12|5Gc|128|174-04:16:00|2023-06-10T12:23:41|2023-06-10T12:23:42||CANCELLED by 10358|rajpoot.rajendra|cn[38-41]|parallel-long|
5774975|1-08:25:29|2023-06-10T12:26:25|2023-06-11T20:51:55|5Gc|128|172-22:21:52|2023-06-10T12:26:25|2023-06-10T12:26:26||CANCELLED by 10358|rajpoot.rajendra|cn[42-45]|parallel-long|
5774976|12:00:12|2023-06-10T14:24:56|2023-06-11T02:25:09|5Gc|128|64-00:25:36|2023-06-10T14:24:56|2023-06-10T14:24:57||TIMEOUT|rajpoot.rajendra|cn[3-6]|parallel-short|
5773396_73|2-20:48:37|2023-06-07T19:21:41|2023-06-13T12:29:18|1Gc|1|2-20:48:37|2023-06-07T19:21:41|2023-06-10T15:40:41||COMPLETED|jitendra.kethepalli|cn28|serial-long|
5773396_74|2-20:09:47|2023-06-07T19:21:41|2023-06-13T11:50:37|1Gc|1|2-20:09:47|2023-06-07T19:21:41|2023-06-10T15:40:50||COMPLETED|jitendra.kethepalli|cn27|serial-long|
5773396_75|2-20:17:38|2023-06-07T19:21:41|2023-06-13T11:58:39|1Gc|1|2-20:17:38|2023-06-07T19:21:41|2023-06-10T15:41:01||COMPLETED|jitendra.kethepalli|cn25|serial-long|
5773396_76|2-20:22:44|2023-06-07T19:21:41|2023-06-13T12:03:51|1Gc|1|2-20:22:44|2023-06-07T19:21:41|2023-06-10T15:41:07||COMPLETED|jitendra.kethepalli|cn28|serial-long|
5773396_77|2-20:18:21|2023-06-07T19:21:41|2023-06-13T11:59:38|1Gc|1|2-20:18:21|2023-06-07T19:21:41|2023-06-10T15:41:17||COMPLETED|jitendra.kethepalli|cn25|serial-long|
5773396_78|2-20:14:13|2023-06-07T19:21:41|2023-06-13T11:56:00|1Gc|1|2-20:14:13|2023-06-07T19:21:41|2023-06-10T15:41:47||COMPLETED|jitendra.kethepalli|cn27|serial-long|
5773396_79|2-20:13:26|2023-06-07T19:21:41|2023-06-13T11:55:32|1Gc|1|2-20:13:26|2023-06-07T19:21:41|2023-06-10T15:42:06||COMPLETED|jitendra.kethepalli|cn25|serial-long|
5773396_80|2-20:36:12|2023-06-07T19:21:41|2023-06-13T12:18:20|1Gc|1|2-20:36:12|2023-06-07T19:21:41|2023-06-10T15:42:08||COMPLETED|jitendra.kethepalli|cn28|serial-long|
5773396_81|2-20:13:38|2023-06-07T19:21:41|2023-06-13T11:56:13|1Gc|1|2-20:13:38|2023-06-07T19:21:41|2023-06-10T15:42:35||COMPLETED|jitendra.kethepalli|cn25|serial-long|
5773396_82|2-20:16:03|2023-06-07T19:21:41|2023-06-13T11:59:08|1Gc|1|2-20:16:03|2023-06-07T19:21:41|2023-06-10T15:43:05||COMPLETED|jitendra.kethepalli|cn25|serial-long|
5773396_83|2-20:15:09|2023-06-07T19:21:41|2023-06-13T11:58:18|1Gc|1|2-20:15:09|2023-06-07T19:21:41|2023-06-10T15:43:09||COMPLETED|jitendra.kethepalli|cn25|serial-long|
5773396_84|2-20:14:14|2023-06-07T19:21:41|2023-06-13T11:57:24|1Gc|1|2-20:14:14|2023-06-07T19:21:41|2023-06-10T15:43:10||COMPLETED|jitendra.kethepalli|cn27|serial-long|
5773396_85|2-20:09:08|2023-06-07T19:21:41|2023-06-13T11:52:37|1Gc|1|2-20:09:08|2023-06-07T19:21:41|2023-06-10T15:43:29||COMPLETED|jitendra.kethepalli|cn27|serial-long|
5773396_86|2-20:10:29|2023-06-07T19:21:41|2023-06-13T11:54:10|1Gc|1|2-20:10:29|2023-06-07T19:21:41|2023-06-10T15:43:41||COMPLETED|jitendra.kethepalli|cn27|serial-long|
5773396_87|2-20:14:54|2023-06-07T19:21:41|2023-06-13T11:59:09|1Gc|1|2-20:14:54|2023-06-07T19:21:41|2023-06-10T15:44:15||COMPLETED|jitendra.kethepalli|cn25|serial-long|
5773396_88|2-20:11:17|2023-06-07T19:21:41|2023-06-13T11:55:35|1Gc|1|2-20:11:17|2023-06-07T19:21:41|2023-06-10T15:44:18||COMPLETED|jitendra.kethepalli|cn27|serial-long|
5773396_89|2-20:21:02|2023-06-07T19:21:41|2023-06-13T12:05:31|1Gc|1|2-20:21:02|2023-06-07T19:21:41|2023-06-10T15:44:29||COMPLETED|jitendra.kethepalli|cn28|serial-long|
5773396_90|2-20:10:52|2023-06-07T19:21:41|2023-06-13T11:55:42|1Gc|1|2-20:10:52|2023-06-07T19:21:41|2023-06-10T15:44:50||COMPLETED|jitendra.kethepalli|cn27|serial-long|
5773396_91|2-20:13:18|2023-06-07T19:21:41|2023-06-13T11:58:10|1Gc|1|2-20:13:18|2023-06-07T19:21:41|2023-06-10T15:44:52||COMPLETED|jitendra.kethepalli|cn25|serial-long|
5773396_92|2-20:09:28|2023-06-07T19:21:41|2023-06-13T11:55:13|1Gc|1|2-20:09:28|2023-06-07T19:21:41|2023-06-10T15:45:45||COMPLETED|jitendra.kethepalli|cn27|serial-long|
5773396_93|2-20:08:44|2023-06-07T19:21:41|2023-06-13T11:54:51|1Gc|1|2-20:08:44|2023-06-07T19:21:41|2023-06-10T15:46:07||COMPLETED|jitendra.kethepalli|cn27|serial-long|
5773396_94|2-20:14:35|2023-06-07T19:21:41|2023-06-13T12:00:49|1Gc|1|2-20:14:35|2023-06-07T19:21:41|2023-06-10T15:46:14||COMPLETED|jitendra.kethepalli|cn25|serial-long|
5773396_95|2-20:10:43|2023-06-07T19:21:41|2023-06-13T11:57:17|1Gc|1|2-20:10:43|2023-06-07T19:21:41|2023-06-10T15:46:34||COMPLETED|jitendra.kethepalli|cn27|serial-long|
5773396_96|2-20:23:37|2023-06-07T19:21:41|2023-06-13T12:10:29|1Gc|1|2-20:23:37|2023-06-07T19:21:41|2023-06-10T15:46:52||COMPLETED|jitendra.kethepalli|cn26|serial-long|
5773396_97|2-20:24:31|2023-06-07T19:21:41|2023-06-13T12:13:12|1Gc|1|2-20:24:31|2023-06-07T19:21:41|2023-06-10T15:48:41||COMPLETED|jitendra.kethepalli|cn26|serial-long|
5773396_98|2-20:12:06|2023-06-07T19:21:41|2023-06-13T12:02:01|1Gc|1|2-20:12:06|2023-06-07T19:21:41|2023-06-10T15:49:55||COMPLETED|jitendra.kethepalli|cn27|serial-long|
5775003|00:33:47|2023-06-10T21:10:32|2023-06-10T21:44:19|5Gc|128|3-00:04:16|2023-06-10T21:10:32|2023-06-10T21:10:32||CANCELLED by 10358|rajpoot.rajendra|cn[7-10]|parallel-short|
5775004|00:14:53|2023-06-10T21:44:22|2023-06-10T21:59:17|5Gc|128|1-07:45:04|2023-06-10T21:44:22|2023-06-10T21:44:24||CANCELLED by 10358|rajpoot.rajendra|cn[7-10]|parallel-short|
5775005|00:23:45|2023-06-10T21:59:36|2023-06-10T22:23:22|5Gc|128|2-02:40:00|2023-06-10T21:59:36|2023-06-10T21:59:37||CANCELLED by 10358|rajpoot.rajendra|cn[7-10]|parallel-short|
5775006|00:28:20|2023-06-10T22:23:58|2023-06-10T22:52:19|5Gc|128|2-12:26:40|2023-06-10T22:23:58|2023-06-10T22:23:59||CANCELLED by 10358|rajpoot.rajendra|cn[7-10]|parallel-short|
5775007|12:00:15|2023-06-10T22:52:27|2023-06-11T10:52:43|5Gc|128|64-00:32:00|2023-06-10T22:52:27|2023-06-10T22:52:28||TIMEOUT|rajpoot.rajendra|cn[7-10]|parallel-short|
5774699_40|1-20:22:51|2023-06-09T13:52:17|2023-06-13T03:36:35|1Gc|1|1-20:22:51|2023-06-09T13:52:17|2023-06-11T07:13:44||COMPLETED|jitendra.kethepalli|cn18|serial-short|
5775009|00:04:19|2023-06-11T07:41:02|2023-06-11T07:45:22|5Gc|1|00:04:19|2023-06-11T07:41:02|2023-06-11T07:41:03||COMPLETED|sanjay.cp|cn1|post-proc|
5775010|00:04:14|2023-06-11T07:42:45|2023-06-11T07:46:59|5Gc|1|00:04:14|2023-06-11T07:42:45|2023-06-11T07:42:45||COMPLETED|sanjay.cp|cn1|post-proc|
5775011|23:45:00|2023-06-11T07:52:39|2023-06-12T07:37:39|5Gc|192|190-00:00:00|2023-06-11T07:52:39|2023-06-11T07:52:39||CANCELLED by 10360|sanjay.cp|cn[59-64]|parallel-long|
5775012|1-16:31:28|2023-06-11T07:53:10|2023-06-13T00:24:38|5Gc|192|324-04:41:36|2023-06-11T07:53:10|2023-06-11T07:53:10||OUT_OF_MEMORY|sanjay.cp|cn[29-34]|parallel-long|
5775013|00:04:05|2023-06-11T08:02:24|2023-06-11T08:06:29|5Gc|1|00:04:05|2023-06-11T08:02:24|2023-06-11T08:02:24||COMPLETED|sanjay.cp|cn1|post-proc|
5775014|00:04:00|2023-06-11T09:09:02|2023-06-11T09:13:02|5Gc|1|00:04:00|2023-06-11T09:09:02|2023-06-11T09:09:02||COMPLETED|sanjay.cp|cn1|post-proc|
5774699_41|1-14:49:41|2023-06-09T13:52:17|2023-06-13T00:25:19|1Gc|1|1-14:49:41|2023-06-09T13:52:17|2023-06-11T09:35:38||COMPLETED|jitendra.kethepalli|cn21|serial-short|
5775016|00:00:01|2023-06-11T10:15:27|2023-06-11T10:15:28|1000Mc|32|00:00:32|2023-06-11T10:15:27|2023-06-11T10:15:27||COMPLETED|suman.jyotide|cn46|parallel-long|
5775017|00:00:00|2023-06-11T10:18:18|2023-06-11T10:18:19|1000Mc|32|00:00:00|2023-06-11T10:18:18|2023-06-11T10:18:19||COMPLETED|suman.jyotide|cn46|parallel-long|
5775018|4-00:00:26|2023-06-11T10:19:29|2023-06-15T10:19:56|1000Mc|32|128-00:13:52|2023-06-11T10:19:29|2023-06-11T10:19:30||TIMEOUT|suman.jyotide|cn46|parallel-long|
5775019|4-00:00:19|2023-06-11T12:08:36|2023-06-15T12:08:56|1000Mc|32|128-00:10:08|2023-06-11T12:08:36|2023-06-11T12:08:37||TIMEOUT|suman.jyotide|cn46|parallel-long|
5775020|4-00:00:21|2023-06-11T12:10:34|2023-06-15T12:10:56|1000Mc|32|128-00:11:12|2023-06-11T12:10:34|2023-06-11T12:10:35||TIMEOUT|suman.jyotide|cn35|parallel-long|
5775021|4-00:00:19|2023-06-11T12:11:36|2023-06-15T12:11:56|1000Mc|32|128-00:10:08|2023-06-11T12:11:36|2023-06-11T12:11:37||TIMEOUT|suman.jyotide|cn35|parallel-long|
5775022|4-00:00:02|2023-06-11T12:12:24|2023-06-15T12:12:26|1000Mc|32|128-00:01:04|2023-06-11T12:12:24|2023-06-11T12:12:24||TIMEOUT|suman.jyotide|cn36|parallel-long|
5775023|4-00:00:20|2023-06-11T12:13:06|2023-06-15T12:13:26|1000Mc|32|128-00:10:40|2023-06-11T12:13:06|2023-06-11T12:13:06||TIMEOUT|suman.jyotide|cn36|parallel-long|
5775024|00:00:47|2023-06-11T12:35:19|2023-06-11T12:36:06|4Gc|1|00:00:47|2023-06-11T12:35:19|2023-06-11T12:35:19||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775025|00:00:46|2023-06-11T12:35:30|2023-06-11T12:36:16|4Gc|1|00:00:46|2023-06-11T12:35:30|2023-06-11T12:35:30||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775026|00:00:47|2023-06-11T12:35:43|2023-06-11T12:36:30|4Gc|1|00:00:47|2023-06-11T12:35:43|2023-06-11T12:35:43||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775027|00:00:46|2023-06-11T12:36:15|2023-06-11T12:37:01|4Gc|1|00:00:46|2023-06-11T12:36:15|2023-06-11T12:36:15||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775028|00:00:45|2023-06-11T12:36:28|2023-06-11T12:37:14|4Gc|1|00:00:45|2023-06-11T12:36:28|2023-06-11T12:36:29||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775029|00:00:23|2023-06-11T12:36:34|2023-06-11T12:36:57|4Gc|1|00:00:23|2023-06-11T12:36:34|2023-06-11T12:36:34||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775030|00:00:45|2023-06-11T12:36:47|2023-06-11T12:37:32|4Gc|1|00:00:45|2023-06-11T12:36:47|2023-06-11T12:36:47||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775031|00:19:33|2023-06-11T12:37:54|2023-06-11T12:57:28|4Gc|1|00:19:33|2023-06-11T12:37:54|2023-06-11T12:37:55||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775032|00:23:06|2023-06-11T12:38:03|2023-06-11T13:01:10|4Gc|1|00:23:06|2023-06-11T12:38:03|2023-06-11T12:38:04||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775033|00:21:52|2023-06-11T12:38:15|2023-06-11T13:00:08|4Gc|1|00:21:52|2023-06-11T12:38:15|2023-06-11T12:38:16||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775034|01:00:19|2023-06-11T12:38:24|2023-06-11T13:38:44|4Gc|1|01:00:19|2023-06-11T12:38:24|2023-06-11T12:38:25||TIMEOUT|jitendra.kethepalli|cn1|post-proc|
5775035|00:32:15|2023-06-11T12:38:34|2023-06-11T13:10:49|4Gc|1|00:32:15|2023-06-11T12:38:34|2023-06-11T12:38:34||FAILED|jitendra.kethepalli|cn1|post-proc|
5775036|00:31:55|2023-06-11T12:38:52|2023-06-11T13:10:48|4Gc|1|00:31:55|2023-06-11T12:38:52|2023-06-11T12:38:53||FAILED|jitendra.kethepalli|cn1|post-proc|
5775037|01:00:12|2023-06-11T12:39:02|2023-06-11T13:39:14|4Gc|1|01:00:12|2023-06-11T12:39:02|2023-06-11T12:39:02||TIMEOUT|jitendra.kethepalli|cn1|post-proc|
5775038|00:26:12|2023-06-11T12:39:10|2023-06-11T13:05:22|4Gc|1|00:26:12|2023-06-11T12:39:10|2023-06-11T12:39:10||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775039|00:22:07|2023-06-11T12:39:16|2023-06-11T13:01:24|4Gc|1|00:22:07|2023-06-11T12:39:16|2023-06-11T12:39:17||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775040|00:20:08|2023-06-11T12:39:23|2023-06-11T12:59:31|4Gc|1|00:20:08|2023-06-11T12:39:23|2023-06-11T12:39:23||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775041|00:19:06|2023-06-11T12:39:53|2023-06-11T12:58:59|4Gc|1|00:19:06|2023-06-11T12:39:53|2023-06-11T12:39:53||FAILED|jitendra.kethepalli|cn1|post-proc|
5775042|00:09:00|2023-06-11T12:40:03|2023-06-11T12:49:04|4Gc|1|00:09:00|2023-06-11T12:40:03|2023-06-11T12:40:04||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775043|00:00:25|2023-06-11T12:59:20|2023-06-11T12:59:46|4Gc|1|00:00:25|2023-06-11T12:59:20|2023-06-11T12:59:21||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775044|00:01:03|2023-06-11T12:59:31|2023-06-11T13:00:35|4Gc|1|00:01:03|2023-06-11T12:59:31|2023-06-11T12:59:32||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775045|00:05:49|2023-06-11T12:59:39|2023-06-11T13:05:29|4Gc|1|00:05:49|2023-06-11T12:59:39|2023-06-11T12:59:40||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775046|00:07:07|2023-06-11T12:59:47|2023-06-11T13:06:54|4Gc|1|00:07:07|2023-06-11T12:59:47|2023-06-11T12:59:47||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775047|00:10:42|2023-06-11T12:59:54|2023-06-11T13:10:37|4Gc|1|00:10:42|2023-06-11T12:59:54|2023-06-11T12:59:55||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775048|00:17:50|2023-06-11T13:00:01|2023-06-11T13:17:51|4Gc|1|00:17:50|2023-06-11T13:00:01|2023-06-11T13:00:01||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775049|00:16:35|2023-06-11T13:00:09|2023-06-11T13:16:44|4Gc|1|00:16:35|2023-06-11T13:00:09|2023-06-11T13:00:09||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5774699_42|1-21:31:46|2023-06-09T13:52:17|2023-06-13T10:44:29|1Gc|1|1-21:31:46|2023-06-09T13:52:17|2023-06-11T13:12:43||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5775051|00:16:53|2023-06-11T13:21:11|2023-06-11T13:38:07|4Gc|1|00:16:53|2023-06-11T13:21:11|2023-06-11T13:21:14||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775052|00:18:09|2023-06-11T13:23:00|2023-06-11T13:41:10|4Gc|1|00:18:09|2023-06-11T13:23:00|2023-06-11T13:23:01||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775053|00:18:20|2023-06-11T13:23:09|2023-06-11T13:41:30|4Gc|1|00:18:20|2023-06-11T13:23:09|2023-06-11T13:23:10||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775054|00:19:58|2023-06-11T13:23:16|2023-06-11T13:43:15|4Gc|1|00:19:58|2023-06-11T13:23:16|2023-06-11T13:23:17||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775055|00:51:32|2023-06-11T13:23:26|2023-06-11T14:14:58|4Gc|1|00:51:32|2023-06-11T13:23:26|2023-06-11T13:23:26||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775056|01:00:11|2023-06-11T13:23:33|2023-06-11T14:23:44|4Gc|1|01:00:11|2023-06-11T13:23:33|2023-06-11T13:23:33||TIMEOUT|jitendra.kethepalli|cn1|post-proc|
5775057|00:08:44|2023-06-11T13:23:42|2023-06-11T13:32:26|4Gc|1|00:08:44|2023-06-11T13:23:42|2023-06-11T13:23:42||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5775058|00:03:53|2023-06-11T13:23:49|2023-06-11T13:27:43|4Gc|1|00:03:53|2023-06-11T13:23:49|2023-06-11T13:23:50||COMPLETED|jitendra.kethepalli|cn1|post-proc|
5774699_43|1-17:44:38|2023-06-09T13:52:17|2023-06-13T07:25:26|1Gc|1|1-17:44:38|2023-06-09T13:52:17|2023-06-11T13:40:48||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5774699_44|1-19:35:36|2023-06-09T13:52:17|2023-06-13T09:16:27|1Gc|1|1-19:35:36|2023-06-09T13:52:17|2023-06-11T13:40:51||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5774699_45|1-17:50:54|2023-06-09T13:52:17|2023-06-13T07:32:25|1Gc|1|1-17:50:54|2023-06-09T13:52:17|2023-06-11T13:41:31||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5774699_46|1-17:46:28|2023-06-09T13:52:17|2023-06-13T07:28:19|1Gc|1|1-17:46:28|2023-06-09T13:52:17|2023-06-11T13:41:51||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5774699_47|1-21:28:12|2023-06-09T13:52:17|2023-06-13T11:10:11|1Gc|1|1-21:28:12|2023-06-09T13:52:17|2023-06-11T13:41:59||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5774699_48|1-19:35:08|2023-06-09T13:52:17|2023-06-13T09:17:27|1Gc|1|1-19:35:08|2023-06-09T13:52:17|2023-06-11T13:42:19||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5774699_49|1-17:44:30|2023-06-09T13:52:17|2023-06-13T07:26:55|1Gc|1|1-17:44:30|2023-06-09T13:52:17|2023-06-11T13:42:25||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5774699_50|1-19:37:03|2023-06-09T13:52:17|2023-06-13T09:19:51|1Gc|1|1-19:37:03|2023-06-09T13:52:17|2023-06-11T13:42:48||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5774699_51|1-19:36:56|2023-06-09T13:52:17|2023-06-13T09:19:48|1Gc|1|1-19:36:56|2023-06-09T13:52:17|2023-06-11T13:42:52||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5774699_52|1-17:45:45|2023-06-09T13:52:17|2023-06-13T07:28:39|1Gc|1|1-17:45:45|2023-06-09T13:52:17|2023-06-11T13:42:54||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5774699_53|1-17:44:33|2023-06-09T13:52:17|2023-06-13T07:27:30|1Gc|1|1-17:44:33|2023-06-09T13:52:17|2023-06-11T13:42:57||COMPLETED|jitendra.kethepalli|cn16|serial-short|
5774699_54|1-21:28:09|2023-06-09T13:52:17|2023-06-13T11:11:18|1Gc|1|1-21:28:09|2023-06-09T13:52:17|2023-06-11T13:43:09||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5774699_55|1-21:28:10|2023-06-09T13:52:17|2023-06-13T11:11:26|1Gc|1|1-21:28:10|2023-06-09T13:52:17|2023-06-11T13:43:16||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5774699_56|1-21:26:43|2023-06-09T13:52:17|2023-06-13T11:10:04|1Gc|1|1-21:26:43|2023-06-09T13:52:17|2023-06-11T13:43:21||COMPLETED|jitendra.kethepalli|cn17|serial-short|
5774699_57|1-19:41:18|2023-06-09T13:52:17|2023-06-13T09:24:43|1Gc|1|1-19:41:18|2023-06-09T13:52:17|2023-06-11T13:43:25||COMPLETED|jitendra.kethepalli|cn17|serial-short|
